17:10:06.309 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.309	3400	0000	0034	0000	52	0
17:10:06.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.339	3400	0000	0034	0000	52	0
17:10:06.399 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.399	3400	0000	0034	0000	52	0
17:10:06.459 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.459	3400	0000	0034	0000	52	0
17:10:06.519 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.519	3400	0000	0034	0000	52	0
17:10:06.549 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.549	3400	0000	0034	0000	52	0
17:10:06.609 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:06.609	3400	0000	0034	0000	52	0
17:10:06.669 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.669	3500	0000	0035	0000	53	0
17:10:06.699 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.699	3500	0000	0035	0000	53	0
17:10:06.759 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.759	3500	0000	0035	0000	53	0
17:10:06.819 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.819	3500	0000	0035	0000	53	0
17:10:06.879 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.879	3500	0000	0035	0000	53	0
17:10:06.909 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.909	3500	0000	0035	0000	53	0
17:10:06.969 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:06.969	3500	0000	0035	0000	53	0
17:10:07.029 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.029	3500	0000	0035	0000	53	0
17:10:07.059 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.059	3500	0000	0035	0000	53	0
17:10:07.119 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:07.119	3400	0000	0034	0000	52	0
17:10:07.179 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.179	3500	0000	0035	0000	53	0
17:10:07.209 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.209	3500	0000	0035	0000	53	0
17:10:07.269 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.269	3500	0000	0035	0000	53	0
17:10:07.329 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.329	3500	0000	0035	0000	53	0
17:10:07.389 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.389	3500	0000	0035	0000	53	0
17:10:07.419 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.419	3500	0000	0035	0000	53	0
17:10:07.479 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.479	3500	0000	0035	0000	53	0
17:10:07.539 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.539	3500	0000	0035	0000	53	0
17:10:07.599 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.599	3500	0000	0035	0000	53	0
17:10:07.629 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.629	3500	0000	0035	0000	53	0
17:10:07.689 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.689	3500	0000	0035	0000	53	0
17:10:07.749 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.749	3500	0000	0035	0000	53	0
17:10:07.809 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.809	3500	0000	0035	0000	53	0
17:10:07.839 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.839	3500	0000	0035	0000	53	0
17:10:07.899 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:07.899	3500	0000	0035	0000	53	0
17:10:07.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:07.929	3600	0000	0036	0000	54	0
17:10:07.989 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:07.989	3600	0000	0036	0000	54	0
17:10:08.049 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.049	3600	0000	0036	0000	54	0
17:10:08.109 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.109	3600	0000	0036	0000	54	0
17:10:08.139 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.139	3600	0000	0036	0000	54	0
17:10:08.199 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.199	3600	0000	0036	0000	54	0
17:10:08.259 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.259	3600	0000	0036	0000	54	0
17:10:08.319 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.319	3600	0000	0036	0000	54	0
17:10:08.350 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.350	3600	0000	0036	0000	54	0
17:10:08.409 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.409	3600	0000	0036	0000	54	0
17:10:08.469 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.469	3600	0000	0036	0000	54	0
17:10:08.499 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.499	3600	0000	0036	0000	54	0
17:10:08.559 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.559	3600	0000	0036	0000	54	0
17:10:08.619 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:08.619	3600	0000	0036	0000	54	0
17:10:08.679 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.679	3500	0000	0035	0000	53	0
17:10:08.709 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.709	3500	0000	0035	0000	53	0
17:10:08.769 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.769	3500	0000	0035	0000	53	0
17:10:08.829 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.829	3500	0000	0035	0000	53	0
17:10:08.859 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.859	3500	0000	0035	0000	53	0
17:10:08.919 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.919	3500	0000	0035	0000	53	0
17:10:08.979 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:08.979	3500	0000	0035	0000	53	0
17:10:09.039 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.039	3500	0000	0035	0000	53	0
17:10:09.069 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.069	3500	0000	0035	0000	53	0
17:10:09.129 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.129	3500	0000	0035	0000	53	0
17:10:09.189 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.189	3500	0000	0035	0000	53	0
17:10:09.219 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.219	3500	0000	0035	0000	53	0
17:10:09.279 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:09.279	3500	0000	0035	0000	53	0
17:10:09.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:09.339	3600	0000	0036	0000	54	0
17:10:09.369 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:09.369	3600	0000	0036	0000	54	0
17:10:09.459 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:09.459	3600	0000	0036	0000	54	0
17:10:09.489 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:09.489	3600	0000	0036	0000	54	0
17:10:09.550 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.550	3700	0000	0037	0000	55	0
17:10:09.579 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.579	3700	0000	0037	0000	55	0
17:10:09.639 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.639	3700	0000	0037	0000	55	0
17:10:09.699 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.699	3700	0000	0037	0000	55	0
17:10:09.729 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.729	3700	0000	0037	0000	55	0
17:10:09.789 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:09.789	3700	0000	0037	0000	55	0
17:10:09.849 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:09.849	3800	0000	0038	0000	56	0
17:10:09.879 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:09.879	3800	0000	0038	0000	56	0
17:10:09.939 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:09.939	3800	0000	0038	0000	56	0
17:10:09.999 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:09.999	3800	0000	0038	0000	56	0
17:10:10.059 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.059	3800	0000	0038	0000	56	0
17:10:10.089 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.089	3800	0000	0038	0000	56	0
17:10:10.149 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.149	3800	0000	0038	0000	56	0
17:10:10.209 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.209	3800	0000	0038	0000	56	0
17:10:10.239 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.239	3800	0000	0038	0000	56	0
17:10:10.299 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.299	3800	0000	0038	0000	56	0
17:10:10.359 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.359	3700	0000	0037	0000	55	0
17:10:10.389 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.389	3700	0000	0037	0000	55	0
17:10:10.449 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.449	3700	0000	0037	0000	55	0
17:10:10.509 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.509	3700	0000	0037	0000	55	0
17:10:10.539 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.539	3700	0000	0037	0000	55	0
17:10:10.599 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.599	3700	0000	0037	0000	55	0
17:10:10.659 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.659	3700	0000	0037	0000	55	0
17:10:10.719 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.719	3700	0000	0037	0000	55	0
17:10:10.749 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:10.749	3700	0000	0037	0000	55	0
17:10:10.809 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.809	3800	0000	0038	0000	56	0
17:10:10.869 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:10.869	3800	0000	0038	0000	56	0
17:10:10.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:10.929	3900	0000	0039	0000	57	0
17:10:10.989 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:10.989	3900	0000	0039	0000	57	0
17:10:11.019 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:11.019	3900	0000	0039	0000	57	0
17:10:11.079 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:11.079	3900	0000	0039	0000	57	0
17:10:11.139 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:11.139	3900	0000	0039	0000	57	0
17:10:11.169 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:11.169	3900	0000	0039	0000	57	0
17:10:11.229 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	39000000> 	17:10:11.229	3900	0000	0039	0000	57	0
17:10:11.289 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:11.289	3800	0000	0038	0000	56	0
17:10:11.350 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	38000000> 	17:10:11.350	3800	0000	0038	0000	56	0
17:10:11.379 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	37000000> 	17:10:11.379	3700	0000	0037	0000	55	0
17:10:11.439 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.439	3600	0000	0036	0000	54	0
17:10:11.499 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.499	3600	0000	0036	0000	54	0
17:10:11.529 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.529	3600	0000	0036	0000	54	0
17:10:11.589 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.589	3600	0000	0036	0000	54	0
17:10:11.649 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.649	3600	0000	0036	0000	54	0
17:10:11.679 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.679	3600	0000	0036	0000	54	0
17:10:11.739 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.739	3600	0000	0036	0000	54	0
17:10:11.799 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.799	3600	0000	0036	0000	54	0
17:10:11.859 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.859	3600	0000	0036	0000	54	0
17:10:11.889 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.889	3600	0000	0036	0000	54	0
17:10:11.949 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:11.949	3600	0000	0036	0000	54	0
17:10:12.009 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:12.009	3600	0000	0036	0000	54	0
17:10:12.039 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:12.039	3600	0000	0036	0000	54	0
17:10:12.099 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:12.099	3600	0000	0036	0000	54	0
17:10:12.159 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.159	3500	0000	0035	0000	53	0
17:10:12.189 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.189	3500	0000	0035	0000	53	0
17:10:12.249 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	36000000> 	17:10:12.249	3600	0000	0036	0000	54	0
17:10:12.309 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.309	3500	0000	0035	0000	53	0
17:10:12.339 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.339	3500	0000	0035	0000	53	0
17:10:12.399 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.399	3500	0000	0035	0000	53	0
17:10:12.459 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.459	3500	0000	0035	0000	53	0
17:10:12.519 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.519	3500	0000	0035	0000	53	0
17:10:12.549 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	35000000> 	17:10:12.549	3500	0000	0035	0000	53	0
17:10:12.609 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	34000000> 	17:10:12.609	3400	0000	0034	0000	52	0
17:10:12.669 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.669	3300	0000	0033	0000	51	0
17:10:12.729 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.729	3300	0000	0033	0000	51	0
17:10:12.759 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.759	3300	0000	0033	0000	51	0
17:10:12.819 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.819	3300	0000	0033	0000	51	0
17:10:12.879 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.879	3300	0000	0033	0000	51	0
17:10:12.909 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	33000000> 	17:10:12.909	3300	0000	0033	0000	51	0
17:10:12.969 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:12.969	3200	0000	0032	0000	50	0
17:10:13.029 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:13.029	3200	0000	0032	0000	50	0
17:10:13.059 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:13.059	3200	0000	0032	0000	50	0
17:10:13.119 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:13.119	3200	0000	0032	0000	50	0
17:10:13.179 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:13.179	3200	0000	0032	0000	50	0
17:10:13.239 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	32000000> 	17:10:13.239	3200	0000	0032	0000	50	0
17:10:13.269 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	31000000> 	17:10:13.269	3100	0000	0031	0000	49	0
17:10:13.329 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	31000000> 	17:10:13.329	3100	0000	0031	0000	49	0
17:10:13.389 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	31000000> 	17:10:13.389	3100	0000	0031	0000	49	0
17:10:13.419 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	31000000> 	17:10:13.419	3100	0000	0031	0000	49	0
17:10:13.478 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	31000000> 	17:10:13.478	3100	0000	0031	0000	49	0
17:10:13.539 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	30000000> 	17:10:13.539	3000	0000	0030	0000	48	0
17:10:13.599 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	30000000> 	17:10:13.599	3000	0000	0030	0000	48	0
17:10:13.629 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	30000000> 	17:10:13.629	3000	0000	0030	0000	48	0
17:10:13.689 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.689	2e00	0000	002e	0000	46	0
17:10:13.749 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.749	2e00	0000	002e	0000	46	0
17:10:13.779 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.779	2e00	0000	002e	0000	46	0
17:10:13.839 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.839	2e00	0000	002e	0000	46	0
17:10:13.899 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.899	2e00	0000	002e	0000	46	0
17:10:13.929 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:13.929	2c00	0000	002c	0000	44	0
17:10:13.989 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2e000000> 	17:10:13.989	2e00	0000	002e	0000	46	0
17:10:14.049 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:14.049	2c00	0000	002c	0000	44	0
17:10:14.078 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:14.078	2c00	0000	002c	0000	44	0
17:10:14.139 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:14.139	2c00	0000	002c	0000	44	0
17:10:14.199 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2a000000> 	17:10:14.199	2a00	0000	002a	0000	42	0
17:10:14.229 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:14.229	2c00	0000	002c	0000	44	0
17:10:14.289 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.289	2d00	0000	002d	0000	45	0
17:10:14.349 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.349	2d00	0000	002d	0000	45	0
17:10:14.409 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.409	2d00	0000	002d	0000	45	0
17:10:14.439 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.439	2d00	0000	002d	0000	45	0
17:10:14.499 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.499	2d00	0000	002d	0000	45	0
17:10:14.559 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.559	2d00	0000	002d	0000	45	0
17:10:14.588 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.588	2d00	0000	002d	0000	45	0
17:10:14.649 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.649	2d00	0000	002d	0000	45	0
17:10:14.709 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.709	2d00	0000	002d	0000	45	0
17:10:14.739 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.739	2d00	0000	002d	0000	45	0
17:10:14.829 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.829	2d00	0000	002d	0000	45	0
17:10:14.859 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.859	2d00	0000	002d	0000	45	0
17:10:14.889 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2d000000> 	17:10:14.889	2d00	0000	002d	0000	45	0
17:10:14.949 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:14.949	2c00	0000	002c	0000	44	0
17:10:15.010 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:15.010	2c00	0000	002c	0000	44	0
17:10:15.069 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:15.069	2c00	0000	002c	0000	44	0
17:10:15.099 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.099	2b00	0000	002b	0000	43	0
17:10:15.159 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.159	2b00	0000	002b	0000	43	0
17:10:15.219 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.219	2b00	0000	002b	0000	43	0
17:10:15.279 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.279	2b00	0000	002b	0000	43	0
17:10:15.309 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.309	2b00	0000	002b	0000	43	0
17:10:15.369 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.369	2b00	0000	002b	0000	43	0
17:10:15.399 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.399	2b00	0000	002b	0000	43	0
17:10:15.459 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.459	2b00	0000	002b	0000	43	0
17:10:15.519 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.519	2b00	0000	002b	0000	43	0
17:10:15.549 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2b000000> 	17:10:15.549	2b00	0000	002b	0000	43	0
17:10:15.609 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:15.609	2c00	0000	002c	0000	44	0
17:10:15.669 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:15.669	2c00	0000	002c	0000	44	0
17:10:15.729 - Characteristic (77BC0536-AAC5-11EC-B909-0242AC120002) notified: 	2c000000> 	17:10:15.729	2c00	0000	002c	0000	44	0
